Province,Province_ch,Region,Region_ch,District/County,District/County_ch,Longitude,Latitude,Post Code
Guizhou Province,贵州省,Xingyi City,兴义市,Book of Heng County,册亨县,105.82,24.98,562400
Guizhou Province,贵州省,Xingyi City,兴义市,Anlong County,安龙县,105.47,25.12,562400
Guizhou Province,贵州省,Bijie area,毕节地区,Bijie area,毕节地区,105.28,27.3,551700
Guizhou Province,贵州省,Bijie area,毕节地区,Bijie City,毕节市,105.28,27.3,551700
Guizhou Province,贵州省,Bijie area,毕节地区,Great Prefecture,大方县,105.6,27.15,551600
Guizhou Province,贵州省,Bijie area,毕节地区,Qianxi County,黔西县,106.03,27.03,551500
Guizhou Province,贵州省,Bijie area,毕节地区,Jinsha County,金沙县,106.22,27.47,551800
Guizhou Province,贵州省,Bijie area,毕节地区,Weakin County,织金县,105.77,26.67,552100
Guizhou Province,贵州省,Bijie area,毕节地区,Nayong County,纳雍县,105.38,26.78,553300
Guizhou Province,贵州省,Bijie area,毕节地区,Hezhang County,赫章县,104.72,27.13,553200
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,107.97,26.58,556000
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Kaili City,凯里市,107.97,26.58,556000
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Huangping County,黄平县,107.9,26.9,556100
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Shi Bing County,施秉县,108.12,27.03,556200
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Sansui County,三穗县,108.68,26.97,556500
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Zhenyuan County,镇远县,108.42,27.05,557700
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Cen Gong County,岑巩县,108.82,27.18,557800
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Tianzhu County,天柱县,109.2,26.92,556600
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Jinping County,锦屏县,109.2,26.68,556700
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Jianhe County,剑河县,108.45,26.73,556400
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Taijiang County,台江县,108.32,26.67,556300
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Liping County,黎平县,109.13,26.23,557300
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Rongjiang County,榕江县,108.52,25.93,557200
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Congjiang County,从江县,108.9,25.75,557400
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Leishan County,雷山县,108.07,26.38,557100
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Majiang County,麻江县,107.58,26.5,557600
Guizhou Province,贵州省,Southeast Guizhou Miao and Dai Autonomous Prefecture,黔东南苗族侗族自治州,Danzhai County,丹寨县,107.8,26.2,557500
Guizhou Province,贵州省,Qiannan Buyi Miao Autonomous Prefecture,黔南布依族苗族自治州,Qiannan Buyi Miao Autonomous Prefecture,黔南布依族苗族自治州,107.52,26.27,558000
Guizhou Province,贵州省,Qiannan Buyi Miao Autonomous Prefecture,黔南布依族苗族自治州,Duyun City,都匀市,107.52,26.27,558000
Guizhou Province,贵州省,Qiannan Buyi Miao Autonomous Prefecture,黔南布依族苗族自治州,Fuquan City,福泉市,107.5,26.7,550500
Guizhou Province,贵州省,Qiannan Buyi Miao Autonomous Prefecture,黔南布依族苗族自治州,Libo County,荔波县,107.88,25.42,558400
Guizhou Province,贵州省,Qiannan Buyi Miao Autonomous Prefecture,黔南布依族苗族自治州,Guiding County,贵定县,107.23,26.58,551300
Guizhou Province,贵州省,Qiannan Buyi Miao Autonomous Prefecture,黔南布依族苗族自治州,Junan County,瓮安县,107.47,27.07,550400
Guizhou Province,贵州省,Qiannan Buyi Miao Autonomous Prefecture,黔南布依族苗族自治州,Dushan County,独山县,107.53,25.83,558200
Guizhou Province,贵州省,Qiannan Buyi Miao Autonomous Prefecture,黔南布依族苗族自治州,Pingtang County,平塘县,107.32,25.83,558300
Guizhou Province,贵州省,Qiannan Buyi Miao Autonomous Prefecture,黔南布依族苗族自治州,Luodian County,罗甸县,106.75,25.43,550100
Guizhou Province,贵州省,Qiannan Buyi Miao Autonomous Prefecture,黔南布依族苗族自治州,Changshun County,长顺县,106.45,26.03,550700
Guizhou Province,贵州省,Qiannan Buyi Miao Autonomous Prefecture,黔南布依族苗族自治州,Longli County,龙里县,106.97,26.45,551200
Guizhou Province,贵州省,Qiannan Buyi Miao Autonomous Prefecture,黔南布依族苗族自治州,Huishui County,惠水县,106.65,26.13,550600
Guizhou Province,贵州省,Qiannan Buyi Miao Autonomous Prefecture,黔南布依族苗族自治州,Sandu aquarium autonomous county,三都水族自治县,107.87,25.98,558100
Yunnan Province,云南省,Kunming,昆明市,Kunming,昆明市,102.72,25.05,650000
Yunnan Province,云南省,Kunming,昆明市,Wuhua District,五华区,102.7,25.05,650032
Yunnan Province,云南省,Kunming,昆明市,Panlong District,盘龙区,102.72,25.03,650051
Yunnan Province,云南省,Kunming,昆明市,Guandu District,官渡区,102.75,25.02,650200
Yunnan Province,云南省,Kunming,昆明市,Xishan District,西山区,102.67,25.03,650100
Yunnan Province,云南省,Kunming,昆明市,Dongchuan District,东川区,103.18,26.08,654100
Yunnan Province,云南省,Kunming,昆明市,Chenggong County,呈贡县,102.8,24.88,650500
Yunnan Province,云南省,Kunming,昆明市,Jinning County,晋宁县,102.6,24.67,650600
Yunnan Province,云南省,Kunming,昆明市,Fumin County,富民县,102.5,25.22,650400
Yunnan Province,云南省,Kunming,昆明市,Yiliang County,宜良县,103.15,24.92,652100
Yunnan Province,云南省,Kunming,昆明市,Shilin Yi Autonomous County,石林彝族自治县,103.27,24.77,652200
Yunnan Province,云南省,Kunming,昆明市,Songming County,嵩明县,103.03,25.35,651700
Yunnan Province,云南省,Kunming,昆明市,Lu Dusan Yi Miao Autonomous County,禄劝彝族苗族自治县,102.47,25.55,651500
Yunnan Province,云南省,Kunming,昆明市,Xundian Hui Autonomous County,寻甸回族彝族自治县,103.25,25.57,655200
Yunnan Province,云南省,Kunming,昆明市,Anning City,安宁市,102.48,24.92,650300
Yunnan Province,云南省,Qujing City,曲靖市,Qujing City,曲靖市,103.8,25.5,655000
Yunnan Province,云南省,Qujing City,曲靖市,Kirin District,麒麟区,103.8,25.5,655000
Yunnan Province,云南省,Qujing City,曲靖市,Martong County,马龙县,103.58,25.43,655100
Yunnan Province,云南省,Qujing City,曲靖市,Lu Liang County,陆良县,103.67,25.03,655699
Yunnan Province,云南省,Qujing City,曲靖市,Shizong County,师宗县,103.98,24.83,655700
Yunnan Province,云南省,Qujing City,曲靖市,Luoping County,罗平县,104.3,24.88,655800
Yunnan Province,云南省,Qujing City,曲靖市,Fuyuan County,富源县,104.25,25.67,655500
Yunnan Province,云南省,Qujing City,曲靖市,Huizawa Prefecture,会泽县,103.3,26.42,654200
Yunnan Province,云南省,Qujing City,曲靖市,Zhanyi County,沾益县,103.82,25.62,655500
Yunnan Province,云南省,Qujing City,曲靖市,Xuanwei City,宣威市,104.1,26.22,655400
Yunnan Province,云南省,Yuxi City,玉溪市,Yuxi City,玉溪市,102.55,24.35,653100
Yunnan Province,云南省,Yuxi City,玉溪市,Jiangchuan County,江川县,102.75,24.28,652600
Yunnan Province,云南省,Yuxi City,玉溪市,Chengjiang County,澄江县,102.92,24.67,652500
Yunnan Province,云南省,Yuxi City,玉溪市,Tonghai County,通海县,102.75,24.12,652700
Yunnan Province,云南省,Yuxi City,玉溪市,Huining County,华宁县,102.93,24.2,652800
Yunnan Province,云南省,Yuxi City,玉溪市,Yimen County,易门县,102.17,24.67,651100
Yunnan Province,云南省,Yuxi City,玉溪市,Eshan Yi Autonomous County,峨山彝族自治县,102.4,24.18,653200
Yunnan Province,云南省,Yuxi City,玉溪市,Xinping Yi Dai Autonomous County,新平彝族傣族自治县,101.98,24.07,653400
Yunnan Province,云南省,Baoshan City,保山市,Baoshan City,保山市,99.17,25.12,678000
Yunnan Province,云南省,Baoshan City,保山市,Longyang District,隆阳区,99.17,25.12,678000
Yunnan Province,云南省,Baoshan City,保山市,Shidian County,施甸县,99.18,24.73,678200
Yunnan Province,云南省,Baoshan City,保山市,Tengchong County,腾冲县,98.5,25.03,679100
Yunnan Province,云南省,Baoshan City,保山市,Longling County,龙陵县,98.68,24.58,678300
Yunnan Province,云南省,Baoshan City,保山市,Changning County,昌宁县,99.6,24.83,678100
Yunnan Province,云南省,Zhaotong City,昭通市,Zhaotong City,昭通市,103.72,27.33,657000
Yunnan Province,云南省,Zhaotong City,昭通市,Zhaoyang District,昭阳区,103.72,27.33,657000
Yunnan Province,云南省,Zhaotong City,昭通市,Ludian County,鲁甸县,103.55,27.2,657100
Yunnan Province,云南省,Zhaotong City,昭通市,Qiaojia County,巧家县,102.92,26.92,654600
Yunnan Province,云南省,Zhaotong City,昭通市,Yanjin County,盐津县,104.23,28.12,657500
Yunnan Province,云南省,Zhaotong City,昭通市,Daguan County,大关县,103.88,27.75,657400
Yunnan Province,云南省,Zhaotong City,昭通市,Yongshan County,永善县,103.63,28.23,657300
Yunnan Province,云南省,Zhaotong City,昭通市,Suijiang County,绥江县,103.95,28.6,657700
Yunnan Province,云南省,Zhaotong City,昭通市,Zhenxiong County,镇雄县,104.87,27.45,657200
Yunnan Province,云南省,Zhaotong City,昭通市,Yiliang County,彝良县,104.05,27.63,657600
Yunnan Province,云南省,Zhaotong City,昭通市,Prestige,威信县,105.05,27.85,657900
Yunnan Province,云南省,Zhaotong City,昭通市,Shuifu County,水富县,104.4,28.63,657800
Yunnan Province,云南省,Lijiang City,丽江市,Lijiang City,丽江市,100.23,26.88,674100
Yunnan Province,云南省,Lijiang City,丽江市,Ancient city,古城区,100.23,26.88,674100
Yunnan Province,云南省,Lijiang City,丽江市,Yulong Naxi Autonomous County,玉龙纳西族自治县,100.23,26.82,674100
Yunnan Province,云南省,Lijiang City,丽江市,Yongsheng County,永胜县,100.75,26.68,674200
Yunnan Province,云南省,Lijiang City,丽江市,Huaping County,华坪县,101.27,26.63,674800
Yunnan Province,云南省,Lijiang City,丽江市,Ningyi Yi Autonomous County,宁蒗彝族自治县,100.85,27.28,674300
Yunnan Province,云南省,Mojiang Hani Autonomous County,墨江哈尼族自治县,Mojiang Hani Autonomous County,墨江哈尼族自治县,101.68,23.43,654800
Yunnan Province,云南省,Mojiang Hani Autonomous County,墨江哈尼族自治县,Jingdong Yi Autonomous County,景东彝族自治县,100.83,24.45,654800
Yunnan Province,云南省,Mojiang Hani Autonomous County,墨江哈尼族自治县,Jinggu Dai and Yi Autonomous County,景谷傣族彝族自治县,100.7,23.5,654800
Yunnan Province,云南省,Mojiang Hani Autonomous County,墨江哈尼族自治县,Jiangcheng Hani and Yi Autonomous County,江城哈尼族彝族自治县,101.85,22.58,654800
Yunnan Province,云南省,Mojiang Hani Autonomous County,墨江哈尼族自治县,Lancang La Ling Autonomous County,澜沧拉祜族自治县,99.93,22.55,654800
Yunnan Province,云南省,Mojiang Hani Autonomous County,墨江哈尼族自治县,Western Union Langu Autonomous County,西盟佤族自治县,99.62,22.63,654800
Yunnan Province,云南省,Lincang City,临沧市,Lincang City,临沧市,100.08,23.88,677000
Yunnan Province,云南省,Lincang City,临沧市,Linxiang District,临翔区,100.08,23.88,677000
Yunnan Province,云南省,Lincang City,临沧市,Fengqing County,凤庆县,99.92,24.6,675900
Yunnan Province,云南省,Lincang City,临沧市,Yunxian,云县,100.13,24.45,675800
Yunnan Province,云南省,Lincang City,临沧市,Yongde County,永德县,99.25,24.03,677600
Yunnan Province,云南省,Lincang City,临沧市,Zhenkang County,镇康县,98.83,23.78,677704
Yunnan Province,云南省,Lincang City,临沧市,Gengma Dai Tuban Autonomous County,耿马傣族佤族自治县,99.4,23.55,677500
Yunnan Province,云南省,Lincang City,临沧市,Cangyuan Qi Autonomous County,沧源佤族自治县,99.25,23.15,677400
Yunnan Province,云南省,Chuxiong Yi Autonomous Prefecture,楚雄彝族自治州,Chuxiong Yi Autonomous Prefecture,楚雄彝族自治州,101.55,25.03,675000
Yunnan Province,云南省,Chuxiong Yi Autonomous Prefecture,楚雄彝族自治州,Chuxiong City,楚雄市,101.55,25.03,675000
Yunnan Province,云南省,Chuxiong Yi Autonomous Prefecture,楚雄彝族自治州,Shuangbai County,双柏县,101.63,24.7,675100
Yunnan Province,云南省,Chuxiong Yi Autonomous Prefecture,楚雄彝族自治州,Mouding County,牟定县,101.53,25.32,675500
Yunnan Province,云南省,Chuxiong Yi Autonomous Prefecture,楚雄彝族自治州,Nanhua County,南华县,101.27,25.2,675200
Yunnan Province,云南省,Chuxiong Yi Autonomous Prefecture,楚雄彝族自治州,Yao'an County,姚安县,101.23,25.5,675300
Yunnan Province,云南省,Chuxiong Yi Autonomous Prefecture,楚雄彝族自治州,Dayao County,大姚县,101.32,25.73,675400
Yunnan Province,云南省,Chuxiong Yi Autonomous Prefecture,楚雄彝族自治州,Yongren County,永仁县,101.67,26.07,651400
Yunnan Province,云南省,Chuxiong Yi Autonomous Prefecture,楚雄彝族自治州,Yuanmou County,元谋县,101.88,25.7,651300
Yunnan Province,云南省,Chuxiong Yi Autonomous Prefecture,楚雄彝族自治州,Wuding County,武定县,102.4,25.53,651600
Yunnan Province,云南省,Chuxiong Yi Autonomous Prefecture,楚雄彝族自治州,Lufeng County,禄丰县,102.08,25.15,651200
Yunnan Province,云南省,Honghehani Hani Yi Autonomous Prefecture,红河哈尼族彝族自治州,Honghehani Hani Yi Autonomous Prefecture,红河哈尼族彝族自治州,103.4,23.37,661400
Yunnan Province,云南省,Honghehani Hani Yi Autonomous Prefecture,红河哈尼族彝族自治州,Old city,个旧市,103.15,23.37,661000
Yunnan Province,云南省,Honghehani Hani Yi Autonomous Prefecture,红河哈尼族彝族自治州,Kaiyuan City,开远市,103.27,23.72,661600
Yunnan Province,云南省,Honghehani Hani Yi Autonomous Prefecture,红河哈尼族彝族自治州,Montzi County,蒙自县,103.4,23.37,661100
Yunnan Province,云南省,Honghehani Hani Yi Autonomous Prefecture,红河哈尼族彝族自治州,Pingbian Miao Autonomous County,屏边苗族自治县,103.68,22.98,661200
Yunnan Province,云南省,Honghehani Hani Yi Autonomous Prefecture,红河哈尼族彝族自治州,Jianshui County,建水县,102.83,23.62,654300
Yunnan Province,云南省,Honghehani Hani Yi Autonomous Prefecture,红河哈尼族彝族自治州,Shiping County,石屏县,102.5,23.72,662200
Yunnan Province,云南省,Honghehani Hani Yi Autonomous Prefecture,红河哈尼族彝族自治州,Maitreya County,弥勒县,103.43,24.4,652300
Yunnan Province,云南省,Honghehani Hani Yi Autonomous Prefecture,红河哈尼族彝族自治州,Luxi County,泸西县,103.77,24.53,652400
Yunnan Province,云南省,Honghehani Hani Yi Autonomous Prefecture,红河哈尼族彝族自治州,Yuanyang County,元阳县,102.83,23.23,662400
Yunnan Province,云南省,Honghehani Hani Yi Autonomous Prefecture,红河哈尼族彝族自治州,Honghe County,红河县,102.42,23.37,654400
Yunnan Province,云南省,Honghehani Hani Yi Autonomous Prefecture,红河哈尼族彝族自治州,Lvchun County,绿春县,102.4,23,662500
Yunnan Province,云南省,Honghehani Hani Yi Autonomous Prefecture,红河哈尼族彝族自治州,Hekou Yao Autonomous County,河口瑶族自治县,103.97,22.52,661300
Yunnan Province,云南省,Wenshan Zhuang Miao Autonomous Prefecture,文山壮族苗族自治州,Wenshan Zhuang Miao Autonomous Prefecture,文山壮族苗族自治州,104.25,23.37,663000
Yunnan Province,云南省,Wenshan Zhuang Miao Autonomous Prefecture,文山壮族苗族自治州,Wenshan County,文山县,104.25,23.37,663000
Yunnan Province,云南省,Wenshan Zhuang Miao Autonomous Prefecture,文山壮族苗族自治州,Takayama Prefecture,砚山县,104.33,23.62,663100
Yunnan Province,云南省,Wenshan Zhuang Miao Autonomous Prefecture,文山壮族苗族自治州,Xichou County,西畴县,104.67,23.45,663500
Yunnan Province,云南省,Wenshan Zhuang Miao Autonomous Prefecture,文山壮族苗族自治州,Malipo County,麻栗坡县,104.7,23.12,663600
Yunnan Province,云南省,Wenshan Zhuang Miao Autonomous Prefecture,文山壮族苗族自治州,Maguan County,马关县,104.4,23.02,663700
Yunnan Province,云南省,Wenshan Zhuang Miao Autonomous Prefecture,文山壮族苗族自治州,Qiubei County,丘北县,104.18,24.05,663200
Yunnan Province,云南省,Wenshan Zhuang Miao Autonomous Prefecture,文山壮族苗族自治州,Guangnan County,广南县,105.07,24.05,663300
Yunnan Province,云南省,Wenshan Zhuang Miao Autonomous Prefecture,文山壮族苗族自治州,Funing County,富宁县,105.62,23.63,663400
Yunnan Province,云南省,Xishuangbanna Dai Autonomous Prefecture,西双版纳傣族自治州,Xishuangbanna Dai Autonomous Prefecture,西双版纳傣族自治州,100.8,22.02,666100
Yunnan Province,云南省,Xishuangbanna Dai Autonomous Prefecture,西双版纳傣族自治州,Jinghong City,景洪市,100.8,22.02,666100
Yunnan Province,云南省,Xishuangbanna Dai Autonomous Prefecture,西双版纳傣族自治州,Erhai County,勐海县,100.45,21.97,666200
Yunnan Province,云南省,Xishuangbanna Dai Autonomous Prefecture,西双版纳傣族自治州,Mengla County,勐腊县,101.57,21.48,666300
Yunnan Province,云南省,Dali Bai Autonomous Prefecture,大理白族自治州,Dali Bai Autonomous Prefecture,大理白族自治州,100.23,25.6,671000
Yunnan Province,云南省,Dali Bai Autonomous Prefecture,大理白族自治州,Dali City,大理市,100.23,25.6,671000
Yunnan Province,云南省,Dali Bai Autonomous Prefecture,大理白族自治州,Yangyi Yi Autonomous County,漾濞彝族自治县,99.95,25.67,672500
Yunnan Province,云南省,Dali Bai Autonomous Prefecture,大理白族自治州,Xiangyun County,祥云县,100.55,25.48,672100
Yunnan Province,云南省,Dali Bai Autonomous Prefecture,大理白族自治州,Binchuan County,宾川县,100.58,25.83,671600
Yunnan Province,云南省,Dali Bai Autonomous Prefecture,大理白族自治州,Midu County,弥渡县,100.48,25.35,675600
Yunnan Province,云南省,Dali Bai Autonomous Prefecture,大理白族自治州,Nanxun Yi Autonomous County,南涧彝族自治县,100.52,25.05,675700
Yunnan Province,云南省,Dali Bai Autonomous Prefecture,大理白族自治州,Weishan Yi Hui Autonomous County,巍山彝族回族自治县,100.3,25.23,672400
Yunnan Province,云南省,Dali Bai Autonomous Prefecture,大理白族自治州,Yongping County,永平县,99.53,25.47,672600
Yunnan Province,云南省,Dali Bai Autonomous Prefecture,大理白族自治州,Yunlong County,云龙县,99.37,25.88,672700
Yunnan Province,云南省,Dali Bai Autonomous Prefecture,大理白族自治州,Eriyuan County,洱源县,99.95,26.12,671200
Yunnan Province,云南省,Dali Bai Autonomous Prefecture,大理白族自治州,Jianchuan County,剑川县,99.9,26.53,671300
Yunnan Province,云南省,Dali Bai Autonomous Prefecture,大理白族自治州,Heqing County,鹤庆县,100.18,26.57,671500
Yunnan Province,云南省,Dehong Dai Jingpo Autonomous Prefecture,德宏傣族景颇族自治州,Dehong Dai Jingpo Autonomous Prefecture,德宏傣族景颇族自治州,98.58,24.43,678400
Yunnan Province,云南省,Dehong Dai Jingpo Autonomous Prefecture,德宏傣族景颇族自治州,Ruili City,瑞丽市,97.85,24.02,678600
Yunnan Province,云南省,Dehong Dai Jingpo Autonomous Prefecture,德宏傣族景颇族自治州,Tongxi City,潞西市,98.58,24.43,678400
Yunnan Province,云南省,Dehong Dai Jingpo Autonomous Prefecture,德宏傣族景颇族自治州,Lianghe County,梁河县,98.3,24.82,679200
Yunnan Province,云南省,Dehong Dai Jingpo Autonomous Prefecture,德宏傣族景颇族自治州,Yingjiang County,盈江县,97.93,24.72,679300
Yunnan Province,云南省,Dehong Dai Jingpo Autonomous Prefecture,德宏傣族景颇族自治州,Longchuan County,陇川县,97.8,24.2,678700
Yunnan Province,云南省,Nujiang Ling Autonomous Prefecture,怒江傈僳族自治州,Nujiang Ling Autonomous Prefecture,怒江傈僳族自治州,98.85,25.85,673200
Yunnan Province,云南省,Nujiang Ling Autonomous Prefecture,怒江傈僳族自治州,Lishui County,泸水县,98.85,25.85,673200
Yunnan Province,云南省,Nujiang Ling Autonomous Prefecture,怒江傈僳族自治州,Figong County,福贡县,98.87,26.9,673400
Yunnan Province,云南省,Nujiang Ling Autonomous Prefecture,怒江傈僳族自治州,Gongshan Dulong Nu Nu Autonomous County,贡山独龙族怒族自治县,98.67,27.73,673500
Yunnan Province,云南省,Nujiang Ling Autonomous Prefecture,怒江傈僳族自治州,Lanping Bai people Pumen Autonomous County,兰坪白族普米族自治县,99.42,26.45,671400
Yunnan Province,云南省,Diqing Tibetan Autonomous Prefecture,迪庆藏族自治州,Diqing Tibetan Autonomous Prefecture,迪庆藏族自治州,99.7,27.83,674400
Yunnan Province,云南省,Diqing Tibetan Autonomous Prefecture,迪庆藏族自治州,Shangri -La County,香格里拉县,99.7,27.83,674400
Yunnan Province,云南省,Diqing Tibetan Autonomous Prefecture,迪庆藏族自治州,Deqin County,德钦县,98.92,28.48,674500
Yunnan Province,云南省,Diqing Tibetan Autonomous Prefecture,迪庆藏族自治州,Weixi Lang Autonomous County,维西傈僳族自治县,99.28,27.18,674600
Tibet Autonomous Region,西藏自治区,Lhasa,拉萨市,Lhasa,拉萨市,91.13,29.65,850000
Tibet Autonomous Region,西藏自治区,Lhasa,拉萨市,City customs,城关区,91.13,29.65,850000
Tibet Autonomous Region,西藏自治区,Lhasa,拉萨市,Linzhou County,林周县,91.25,29.9,851600
Tibet Autonomous Region,西藏自治区,Lhasa,拉萨市,Dangxiong County,当雄县,91.1,30.48,851500
Tibet Autonomous Region,西藏自治区,Lhasa,拉萨市,Nimu County,尼木县,90.15,29.45,851600
Tibet Autonomous Region,西藏自治区,Lhasa,拉萨市,Qushui County,曲水县,90.73,29.37,850600
Tibet Autonomous Region,西藏自治区,Lhasa,拉萨市,Dai Long Deqing County,堆龙德庆县,91,29.65,851400
Tibet Autonomous Region,西藏自治区,Lhasa,拉萨市,Dazi County,达孜县,91.35,29.68,850100
Tibet Autonomous Region,西藏自治区,Lhasa,拉萨市,Mozhu Gongka County,墨竹工卡县,91.73,29.83,850200
Tibet Autonomous Region,西藏自治区,Qamdo,昌都地区,Qamdo,昌都地区,97.18,31.13,854000
Tibet Autonomous Region,西藏自治区,Qamdo,昌都地区,Changdu County,昌都县,97.18,31.13,854000
Tibet Autonomous Region,西藏自治区,Qamdo,昌都地区,Jiangda County,江达县,98.22,31.5,854100
Tibet Autonomous Region,西藏自治区,Qamdo,昌都地区,Gongjue County,贡觉县,98.27,30.87,854200
Tibet Autonomous Region,西藏自治区,Qamdo,昌都地区,Wuqi County,类乌齐县,96.6,31.22,855600
Tibet Autonomous Region,西藏自治区,Qamdo,昌都地区,Dingqing County,丁青县,95.6,31.42,855700
Tibet Autonomous Region,西藏自治区,Qamdo,昌都地区,Chaya Prefecture,察雅县,97.57,30.65,854300
Tibet Autonomous Region,西藏自治区,Qamdo,昌都地区,Babu County,八宿县,96.92,30.05,854600
Tibet Autonomous Region,西藏自治区,Qamdo,昌都地区,Zuo Gong County,左贡县,97.85,29.67,854400
Tibet Autonomous Region,西藏自治区,Qamdo,昌都地区,Mangang County,芒康县,98.6,29.68,854500
Tibet Autonomous Region,西藏自治区,Qamdo,昌都地区,Luolong County,洛隆县,95.83,30.75,855400
Tibet Autonomous Region,西藏自治区,Qamdo,昌都地区,Bianba County,边坝县,94.7,30.93,855500
Tibet Autonomous Region,西藏自治区,Southern area,山南地区,Southern area,山南地区,91.77,29.23,856000
Tibet Autonomous Region,西藏自治区,Southern area,山南地区,Naidong County,乃东县,91.77,29.23,856100
Tibet Autonomous Region,西藏自治区,Southern area,山南地区,Zhabao County,扎囊县,91.33,29.25,850800
Tibet Autonomous Region,西藏自治区,Southern area,山南地区,Gongga County,贡嘎县,90.98,29.3,850700
Tibet Autonomous Region,西藏自治区,Southern area,山南地区,Sangri County,桑日县,92.02,29.27,856200
Tibet Autonomous Region,西藏自治区,Southern area,山南地区,Qiongjie County,琼结县,91.68,29.03,856800
Tibet Autonomous Region,西藏自治区,Southern area,山南地区,Qu Song County,曲松县,92.2,29.07,856300
Tibet Autonomous Region,西藏自治区,Southern area,山南地区,Gumei County,措美县,91.43,28.43,856900
Tibet Autonomous Region,西藏自治区,Southern area,山南地区,Luoza County,洛扎县,90.87,28.38,851200
Tibet Autonomous Region,西藏自治区,Southern area,山南地区,Garcha County,加查县,92.58,29.15,856400
Tibet Autonomous Region,西藏自治区,Southern area,山南地区,Longzi County,隆子县,92.47,28.42,856600
Tibet Autonomous Region,西藏自治区,Southern area,山南地区,Wrong,错那县,91.95,28,856700
Tibet Autonomous Region,西藏自治区,Southern area,山南地区,Langka County,浪卡子县,90.4,28.97,851100
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Shigatse area,日喀则地区,88.88,29.27,857000
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Shigatse City,日喀则市,88.88,29.27,857000
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Nanmulin County,南木林县,89.1,29.68,857100
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Jiangzi County,江孜县,89.6,28.92,857400
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Dingri County,定日县,87.12,28.67,858200
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Sakya Prefecture,萨迦县,88.02,28.9,857800
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Lazi County,拉孜县,87.63,29.08,858100
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Angren County,昂仁县,87.23,29.3,858500
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Xie Tongmen County,谢通门县,88.27,29.43,858900
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Bailang County,白朗县,89.27,29.12,857300
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Rinbu County,仁布县,89.83,29.23,857200
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Kangma County,康马县,89.68,28.57,857500
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Dingjie County,定结县,87.77,28.37,857900
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Zhongba County,仲巴县,84.03,29.77,858800
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Yadong County,亚东县,88.9,27.48,857600
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Kualal,吉隆县,85.3,28.85,858700
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Nyramu County,聂拉木县,85.98,28.17,858300
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Saga County,萨嘎县,85.23,29.33,858600
Tibet Autonomous Region,西藏自治区,Shigatse area,日喀则地区,Gangba County,岗巴县,88.52,28.28,857700
