Province,Region,Longitude,Latitude,Post Code
Hunan,Shaoshan,112.52,27.93,411300
Hunan,Hengyang,112.57,26.9,421000
Hunan,Zhuhui,112.62,26.9,421002
Hunan,Yanfeng,112.6,26.88,421000
Hunan,Stone drum,112.6,26.9,421000
Hunan,Steaming,112.6,26.9,421001
Hunan,Nanyue,112.73,27.25,421900
Hunan,Hengyang,112.37,26.97,421200
Hunan,Hengnan,112.67,26.73,430422
Hunan,Hengshan,112.87,27.23,421300
Hunan,Hengdong,112.95,27.08,421400
Hunan,Qidong,112.12,26.78,421600
Hunan,Puyang,112.85,26.42,421800
Hunan,Changning,112.38,26.42,421500
Hunan,Shaoyang,111.47,27.25,422000
Hunan,Shuangqing,111.47,27.23,422000
Hunan,Daxiang,111.45,27.23,422200
Hunan,North Tower,111.45,27.25,422000
Hunan,Shaodong,111.75,27.25,422800
Hunan,Xin Shao,111.45,27.32,422900
Hunan,Shaoyang,111.27,27,422100
Hunan,Longhui,111.03,27.12,422200
Hunan,Dongkou,110.57,27.05,422300
Hunan,Suining,110.15,26.58,422600
Hunan,Xinning,110.85,26.43,422700
Hunan,Chengbu Miao,110.32,26.37,422500
Hunan,Wugang,110.63,26.73,422400
Hunan,Yueyang,113.12,29.37,414000
Hunan,Yueyang Building,113.1,29.37,414000
Hunan,Yunxi,113.3,29.47,414000
Hunan,Junshan,113,29.43,414000
Hunan,Yueyang,113.12,29.15,414100
Hunan,Huarong,112.57,29.52,414200
Hunan,Xiangyin,112.88,28.68,414600
Hunan,Pingjiang,113.58,28.72,414500
Hunan,La Luo,113.08,28.8,414400
Hunan,Linxiang,113.47,29.48,414300
Hunan,Changde,111.68,29.05,415000
Hunan,Wuling,111.68,29.03,415000
Hunan,Dingcheng,111.68,29.02,415100
Hunan,Anxiang,112.17,29.42,415600
Hunan,Hanshou,111.97,28.9,415900
Hunan,Qixian,111.75,29.63,415500
Hunan,Linyi,111.65,29.45,415200
Hunan,Taoyuan,111.48,28.9,451700
Hunan,Shimen,111.38,29.58,415300
Hunan,Tianjin,111.88,29.62,415400
Hunan,Zhangjiajie,110.47,29.13,427000
Hunan,Yongding,110.48,29.13,427000
Hunan,Wulingyuan,110.53,29.35,427400
Hunan,Cili,111.12,29.42,427200
Hunan,Sangzhi,110.15,29.4,427100
Hunan,Yiyang,112.32,28.6,413000
Hunan,Ziyang,112.32,28.6,413000
Hunan,Heshan,112.37,28.6,413002
Hunan,Nanxian,112.4,29.38,413200
Hunan,Taojiang,112.12,28.53,413400
Hunan,Anhua,111.22,28.38,413500
Hunan,Qijiang,112.38,28.85,413100
Hunan,Luzhou,113.02,25.78,423000
Hunan,Beihu,113.02,25.8,423000
Hunan,Suxian,113.03,25.8,423000
Hunan,Guiyang,112.73,25.73,424400
Hunan,Yizhang,112.95,25.4,424200
Hunan,Yongxing,113.1,26.13,423300
Hunan,Jiahe,112.37,25.58,424500
Hunan,Linwu,112.55,25.28,424300
Hunan,Rucheng,113.68,25.55,424100
Hunan,Guidong,113.93,26.08,423500
Hunan,Anren,113.27,26.7,423600
Hunan,Zixing,113.23,25.98,423400
Hunan,Yongzhou,111.62,26.43,425000
Hunan,Cold water beach,111.6,26.43,425000
Hunan,Qiyang,111.85,26.58,426100
Hunan,Dong'an,111.28,26.4,425900
Hunan,Dual -card,111.65,25.97,425200
Hunan,Daoxian,111.58,25.53,425300
Hunan,Jiangyong,111.33,25.28,425400
Hunan,Ningyuan,111.93,25.6,425600
Hunan,Lan Mountain,112.18,25.37,425800
Hunan,Xintian,112.22,25.92,425700
Hunan,Jianghua Yao,111.58,25.18,425500
Hunan,Huaihua,110,27.57,418000
Hunan,Cricket,109.95,27.55,418000
Hunan,Chinese,109.93,27.4,418000
Hunan,Fuling,110.38,28.47,419600
Hunan,Chenxi,110.18,28,419500
Hunan,Xupu,110.58,27.92,419300
Hunan,Together with the,109.72,26.87,418300
Hunan,Mayang Miao,109.8,27.87,419400
Hunan,Xinhuang Dong,109.17,27.37,419200
Hunan,Qijiang,109.68,27.45,419100
Hunan,Jingzhou,109.68,26.58,418400
Hunan,Channel,109.78,26.17,418500
Hunan,Hongjiang,109.82,27.2,418200
Hunan,Loudi,112,27.73,417000
Hunan,Louxing,112,27.73,417000
Hunan,Shuangfeng,112.2,27.45,417700
Hunan,Xinhua,111.3,27.75,417600
Hunan,Lengshuijiang,111.43,27.68,417500
Hunan,Lianyuan,111.67,27.7,417100
Hunan,Xiangxi Miao,109.73,28.32,416000
Hunan,Jishou,109.73,28.32,416000
Hunan,Luxi,110.22,28.22,416100
Hunan,Phoenix,109.6,27.95,416200
Hunan,Huayuan,109.48,28.58,416400
Hunan,Baojing,109.65,28.72,416500
Hunan,Guzhang,109.95,28.62,416300
Hunan,Yongshun,109.85,29,416700
Hunan,Longshan,109.43,29.47,416800
Guangdong,Guangzhou,113.27,23.13,510000
Guangdong,Liwan,113.23,23.13,510145
Guangdong,Yuexiu,113.27,23.13,510030
Guangdong,Haizhu,113.25,23.1,510220
Guangdong,Tianhe,113.35,23.12,510000
Guangdong,Baiyun,113.27,23.17,510080
Guangdong,Huangpu,113.45,23.1,510700
Guangdong,Panyu,113.35,22.95,511400
Guangdong,Huadu,113.22,23.4,510800
Guangdong,Increase the,113.83,23.3,511300
Guangdong,Conghua,113.58,23.55,510900
Guangdong,Shaoguan,113.6,24.82,512000
Guangdong,Wujiang,113.57,24.8,512026
Guangdong,Yijiang,113.6,24.8,512023
Guangdong,Qujiang,113.6,24.68,512100
Guangdong,Shixing,114.07,24.95,512500
Guangdong,Renhua,113.75,25.08,512300
Guangdong,Wengyuan,114.13,24.35,512600
Guangdong,Ruyuan Yao,113.27,24.78,512700
Guangdong,Xinfeng,114.2,24.07,511100
Guangdong,Lechang,113.35,25.13,512200
Guangdong,Nangxiong,114.3,25.12,512400
Guangdong,Shenzhen,114.05,22.55,518000
Guangdong,Luohu,114.12,22.55,518001
Guangdong,Futian,114.05,22.53,518000
Guangdong,Nanshan,113.92,22.52,518000
Guangdong,Bao'an,113.9,22.57,518101
Guangdong,Longgang,114.27,22.73,518116
Guangdong,Yantian,114.22,22.55,518000
Guangdong,Zhuhai,113.57,22.27,519000
Guangdong,Xiangzhou,113.55,22.27,519000
Guangdong,Doumen,113.28,22.22,519100
Guangdong,Golden Bay,113.4,22.07,519090
Guangdong,Shan Tou,116.68,23.35,515000
Guangdong,Longhu,116.72,23.37,515041
Guangdong,Jinping,116.7,23.37,515041
Guangdong,Chaoyang,116.6,23.27,515100
Guangdong,Chaonan,116.43,23.25,515100
Guangdong,Chenghai,116.77,23.48,515800
Guangdong,Nan'ao,117.02,23.42,515900
Guangdong,Foshan,113.12,23.02,528000
Guangdong,Nanhai,113.15,23.03,528200
Guangdong,Shunde,113.3,22.8,528300
Guangdong,Three waters,112.87,23.17,528100
Guangdong,Gaoming,112.88,22.9,528500
Guangdong,Jiangmen,113.08,22.58,529000
Guangdong,Xinhui,113.03,22.47,529100
Guangdong,Taishan,112.78,22.25,529200
Guangdong,Kaiping,112.67,22.38,529300
Guangdong,Heshan,112.97,22.77,529700
Guangdong,Enping,112.3,22.18,529400
Guangdong,Zhangjiang,110.35,21.27,524000
Guangdong,Chican,110.37,21.27,524033
Guangdong,Xia Mountain,110.4,21.2,524002
Guangdong,Slope,110.47,21.23,524057
Guangdong,Hemp,110.32,21.27,524003
Guangdong,Suixi,110.25,21.38,524300
Guangdong,Xuwen,110.17,20.33,524100
Guangdong,Lianjiang,110.27,21.62,524400
Guangdong,Leizhou,110.08,20.92,524200
Guangdong,Wuchuan,110.77,21.43,524500
Guangdong,Maoming,110.92,21.67,525000
Guangdong,Maonan,110.92,21.63,525011
Guangdong,Maogang,111.02,21.47,525000
Guangdong,Dianbai,111,21.5,525400
Guangdong,Gaozhou,110.85,21.92,525200
Guangdong,Huazhou,110.63,21.67,525100
Guangdong,Xinyi,110.95,22.35,525300
Guangdong,Zhaoqing,112.47,23.05,526000
Guangdong,Duanzhou,112.48,23.05,526060
Guangdong,Dinghu,112.57,23.17,526070
Guangdong,Guangning,112.43,23.63,526300
Guangdong,Huaiji,112.18,23.92,526400
Guangdong,Fengkai,111.5,23.43,526500
Guangdong,Deqing,111.77,23.15,526600
Guangdong,Highlight,112.45,23.03,526100
Guangdong,Sihui,112.68,23.33,526200
Guangdong,Huizhou,114.42,23.12,516000
Guangdong,Huicheng,114.4,23.08,516000
Guangdong,Huiyang,114.47,22.8,516200
Guangdong,Bolo,114.28,23.18,516100
Guangdong,Huidong,114.72,22.98,516300
Guangdong,Longmen,114.25,23.73,516800
Guangdong,Meizhou,116.12,24.28,514021
Guangdong,Meijiang,116.12,24.32,514000
Guangdong,Plum,116.05,24.28,514700
Guangdong,Tai Po,116.7,24.35,514200
Guangdong,Fengshun,116.18,23.77,514300
Guangdong,Wuhua,115.77,23.93,514400
Guangdong,Pingyuan,115.88,24.57,514600
Guangdong,Jialing,116.17,24.67,514100
Guangdong,Xingning,115.73,24.15,514500
Guangdong,Shanwei,115.37,22.78,516600
Guangdong,Haifeng,115.33,22.97,516400
Guangdong,Luhe,115.65,23.3,516700
Guangdong,Lufeng,115.65,22.95,516500
Guangdong,Heyuan,114.7,23.73,517000
Guangdong,Source,114.7,23.73,517000
Guangdong,Zijin,115.18,23.63,517400
Guangdong,Longchuan,115.25,24.1,517300
Guangdong,Lianping,114.48,24.37,517100
Guangdong,Heping,114.93,24.45,517200
Guangdong,Dongyuan,114.77,23.82,517500
Guangdong,Yangjiang,111.98,21.87,529500
Guangdong,Jiangcheng,111.95,21.87,529500
Guangdong,Yangxi,111.62,21.75,529800
Guangdong,Yangdong,112.02,21.88,529900
Guangdong,Yangchun,111.78,22.18,529600
Guangdong,Qingyuan,113.03,23.7,511500
Guangdong,Qingcheng,113.02,23.7,511500
Guangdong,Fogang,113.53,23.88,511600
Guangdong,Yangshan,112.63,24.48,513100
Guangdong,Lianshan Zhuang Yao,112.08,24.57,513200
Guangdong,Liannan Yao,112.28,24.72,513300
Guangdong,Fresh,112.98,23.73,511800
Guangdong,Yingde,113.4,24.18,513000
Guangdong,Lianzhou,112.38,24.78,513400
Guangdong,Dongguan,113.75,23.05,523000
Guangdong,Zhongshan,113.38,22.52,528400
Guangdong,Chaozhou,116.62,23.67,521000
Guangdong,Xiangqiao,116.63,23.68,521021
Guangdong,Chao'an,116.68,23.45,515600
Guangdong,Rao Ping,117,23.67,515700
Guangdong,Jieyang,116.37,23.55,522000
Guangdong,Jiedong,116.42,23.57,515500
Guangdong,Jiexi,115.83,23.43,515400
Guangdong,Huilai,116.28,23.03,515200
Guangdong,Puning,116.18,23.3,515300
Guangdong,Yunfu,112.03,22.92,527300
Guangdong,Yuncheng,112.03,22.93,527300
Guangdong,Xinxing,112.23,22.7,527400
Guangdong,Yunan,111.53,23.23,527100
Guangdong,Yun'an,112,23.08,527500
Guangdong,Luoding,111.57,22.77,527200
Guangxi,NanNing,108.37,22.82,530000
Guangxi,Xingning,108.38,22.87,530012
Guangxi,Jiangnan,108.28,22.78,530031
Guangxi,Xixiangtang,108.3,22.83,530000
Guangxi,Liangqing,108.32,22.77,530200
Guangxi,Yongning,108.48,22.75,530200
Guangxi,Wuming,108.27,23.17,530100
Guangxi,Longan,107.68,23.18,532700
Guangxi,Mashan,108.17,23.72,530600
Guangxi,Shanglin,108.6,23.43,530500
Guangxi,Binyang,108.8,23.22,530400
Guangxi,Hengxian,109.27,22.68,530300
Guangxi,Liuzhou,109.42,24.33,545000
Guangxi,Liunan,109.38,24.35,545005
Guangxi,Liujiang,109.33,24.27,545100
Guangxi,Liucheng,109.23,24.65,545200
Guangxi,Luzhai,109.73,24.48,545600
Guangxi,Rong'an,109.4,25.23,545400
Guangxi,Rongshui Miao,109.25,25.07,545300
Guangxi,Sanjiang Dong,109.6,25.78,545500
Guangxi,Guilin,110.28,25.28,541000
Guangxi,Yangshuo,110.48,24.78,541900
Guangxi,Lingui,110.2,25.23,541100
Guangxi,Lingchuan,110.32,25.42,541200
Guangxi,Whole state,111.07,25.93,541500
Guangxi,Xing'an,110.67,25.62,541399
Guangxi,Yongfu,109.98,24.98,541899
Guangxi,Guanyang,111.15,25.48,541600
Guangxi,Longsheng autonomous counties,110,25.8,541799
Guangxi,Resource,110.63,26.03,541400
Guangxi,Pingle,110.63,24.63,542400
Guangxi,Gongcheng Yao,110.83,24.83,542500
Guangxi,Wuzhou,111.27,23.48,543000
Guangxi,Cangwu,111.23,23.42,543100
Guangxi,Vine,110.92,23.38,543300
Guangxi,Mengshan,110.52,24.2,546700
Guangxi,Cenxi,110.98,22.92,543200
Guangxi,Beihai,109.12,21.48,536000
Guangxi,Tieshan Port,109.43,21.53,536017
Guangxi,Hepu,109.2,21.67,536100
Guangxi,Fangchenggang,108.35,21.7,538000
Guangxi,Port,108.37,21.65,538000
Guangxi,Fangcheng,108.35,21.77,538000
Guangxi,Shangsi,107.98,22.15,535500
Guangxi,Dongxing,107.97,21.53,538100
Guangxi,Qinzhou,108.62,21.95,535000
Guangxi,Qinbei,108.63,21.98,535000
Guangxi,Lingshan,109.3,22.43,535400
Guangxi,Pu Beibei,109.55,22.27,535300
Guangxi,Guigang,109.6,23.1,537100
Guangxi,Qintang,109.42,23.13,537121
Guangxi,Pingnan,110.38,23.55,537300
Guangxi,Guiping,110.08,23.4,537200
Guangxi,Yulin,110.17,22.63,537000
Guangxi,Rongxian,110.55,22.87,537500
Guangxi,Luchuan,110.27,22.33,537700
Guangxi,Babai,109.97,22.28,537600
Guangxi,Xingye,109.87,22.75,537800
Guangxi,Beiliu,110.35,22.72,537400
Guangxi,Best,106.62,23.9,533000
Guangxi,Tianyang,106.92,23.73,533600
Guangxi,Tiandong,107.12,23.6,531500
Guangxi,Pingguo,107.58,23.32,531400
Guangxi,Debao,106.62,23.33,533700
Guangxi,Jingxi,106.42,23.13,533800
Guangxi,Naipo,105.83,23.42,533900
Guangxi,Lingyun,106.57,24.35,533100
Guangxi,Leye,106.55,24.78,533200
Guangxi,Tianlin,106.23,24.3,533300
Guangxi,Xilin,105.1,24.5,533500
Guangxi,Autonomous counties of all ethnic groups in Longlin,105.33,24.77,533500
Guangxi,Hezhou,111.55,24.42,542800
Guangxi,Zhaoping,110.8,24.17,546800
Guangxi,Zhongshan,111.3,24.53,542600
Guangxi,Fuchuan Yao,111.27,24.83,542700
Guangxi,Hechi,108.07,24.7,547000
Guangxi,Jinshengjiang,108.05,24.7,547000
Guangxi,Nandan,107.53,24.98,547200
Guangxi,Tian'e,107.17,25,547300
Guangxi,Fengshan,107.05,24.55,547600
Guangxi,Donglan,107.37,24.52,547400
Guangxi,Luocheng 族,108.9,24.78,546499
Guangxi,Huanjiang Maonan,108.25,24.83,547100
Guangxi,Bama Yao,107.25,24.15,547500
Guangxi,Du'an Yao,108.1,23.93,530700
Guangxi,Dahua Yao,107.98,23.73,530800
Guangxi,Yizhou,108.67,24.5,546300
Guangxi,Guest,109.23,23.73,546100
Guangxi,Xincheng,108.67,24.07,546200
Guangxi,Xiangzhou,109.68,23.97,545800
Guangxi,Wuxuan,109.67,23.6,545900
Guangxi,Jinxiu Yao,110.18,24.13,545700
Guangxi,Heshan,108.87,23.82,546500
Guangxi,Chongzuo,107.37,22.4,532200
Guangxi,Fusui,107.9,22.63,532100
Guangxi,Ningming,107.07,22.13,532500
Guangxi,Longzhou,106.85,22.35,532400
Guangxi,Daxin,107.2,22.83,532300
Guangxi,Tianyou,107.13,23.08,532800
Guangxi,Pingxiang,106.75,22.12,532600
Hainan,Haikou,110.32,20.03,570100
Hainan,Xiuying,110.28,20.02,570300
Hainan,Longhua,110.3,20.03,570100
Hainan,Qiongshan,110.35,20,571199
Hainan,Meilan,110.37,20.03,570203
Hainan,Sanya,109.5,18.25,572000
Hainan,Wuzhishan,109.52,18.78,572200
Hainan,Qionghai,110.47,19.25,571400
Hainan,Dazhou,109.57,19.52,571700
Hainan,Wenchang,110.8,19.55,571300
Hainan,Wanning,110.4,18.8,571500
Hainan,Oriental,108.63,19.1,572600
Hainan,Ding'an,110.32,19.7,571200
Hainan,Tunchang,110.1,19.37,571600
Hainan,Chengmai,110,19.73,571900
Hainan,Lingao,109.68,19.92,571800
Hainan,Baisha Li,109.45,19.23,572800
Hainan,Changjiang Li,109.05,19.25,572700
Hainan,Ledongli,109.17,18.75,572500
Hainan,Lingshui Li,110.03,18.5,572400
Hainan,Baoting,109.7,18.63,572300
Hainan,Qiongzhongli Miao,109.83,19.03,572900
Chongqing,NA,106.55,29.57,400000
Chongqing,Wanzhou,108.4,30.82,404100
Chongqing,Fuling,107.4,29.72,408000
Chongqing,Yuzhong,106.57,29.55,400010
Chongqing,Dadukou,106.48,29.48,400000
Chongqing,Jiangbei,106.57,29.6,400000
Chongqing,Shapingba,106.45,29.53,400000
Chongqing,Jiulongpo,106.5,29.5,400000
Chongqing,South Bank,106.57,29.52,400000
Chongqing,Beibei,106.4,29.8,400700
Chongqing,Wansheng,106.92,28.97,400800
Chongqing,Shuangqiao,105.78,29.48,400900
Chongqing,Yu Bei,106.63,29.72,401120
Chongqing,Banan,106.52,29.38,401320
Chongqing,Qianjiang,108.77,29.53,409000
Chongqing,Longevity,107.08,29.87,401220
Chongqing,Yijiang,106.65,29.03,401420
Chongqing,Tongnan,105.83,30.18,402660
Chongqing,Tongliang,106.05,29.85,402560
Chongqing,Dazu,105.72,29.7,402360
Chongqing,Rongchang,105.58,29.4,402460
Chongqing,Laoshan,106.22,29.6,402760
Chongqing,Liangping,107.8,30.68,405200
Chongqing,Chengkou,108.67,31.95,405900
Chongqing,Fengdu,107.73,29.87,408200
Chongqing,Pental,107.35,30.33,408300
Chongqing,Wulong,107.75,29.33,408500
Chongqing,Zhong,108.02,30.3,404300
Chongqing,Open a,108.42,31.18,405400
Chongqing,Yunyang,108.67,30.95,404500
Chongqing,Fengjie,109.47,31.02,404600
Chongqing,Wushan,109.88,31.08,404700
Chongqing,Wuxi,109.63,31.4,405800
Chongqing,Shizhu,108.12,30,409100
Chongqing,Xiushan Miao,108.98,28.45,409900
Chongqing,Puyang Miao,108.77,28.85,648800
Chongqing,Pengshui Miao,108.17,29.3,409600
Sichuan,Chengdu,104.07,30.67,610000
Sichuan,Jinjiang,104.08,30.67,610011
Sichuan,Qingyang,104.05,30.68,610031
Sichuan,Taurus,104.05,30.7,610036
Sichuan,Wuhou,104.05,30.65,610041
Sichuan,Chenghua,104.1,30.67,610051
Sichuan,Longquanyi,104.27,30.57,610100
Sichuan,Qingbaijiang,104.23,30.88,610300
Sichuan,Xindu,104.15,30.83,610500
Sichuan,Wenjiang,103.83,30.7,611130
Sichuan,Jinsang,104.43,30.85,610400
Sichuan,Shuangliu,103.92,30.58,610200
Sichuan,Qixian,103.88,30.82,611730
Sichuan,Dayi,103.52,30.58,611330
Sichuan,Pujiang,103.5,30.2,611630
Sichuan,Xinjin,103.82,30.42,611430
Sichuan,Dujiangyan,103.62,31,611830
Sichuan,Pengzhou,103.93,30.98,611930
Sichuan,Municipality,103.47,30.42,611530
Sichuan,Chongzhou,103.67,30.63,611230
Sichuan,Zigong,104.78,29.35,643000
Sichuan,Self -streaming,104.77,29.35,643000
Sichuan,Gongjing,104.72,29.35,643020
Sichuan,Daan,104.77,29.37,643010
Sichuan,Beach,104.87,29.27,643030
Sichuan,Rongxian,104.42,29.47,643100
Sichuan,Fushun,104.98,29.18,643200
Sichuan,Panzhihua,101.72,26.58,617000
Sichuan,Eastern,101.7,26.55,617067
Sichuan,Western,101.6,26.6,617000
Sichuan,Renhe,101.73,26.5,617000
Sichuan,Miyi,102.12,26.88,617200
Sichuan,Yanbian,101.85,26.7,617100
Sichuan,Luzhou,105.43,28.87,646000
Sichuan,Jiangyang,105.45,28.88,646000
Sichuan,Naxi,105.37,28.77,646300
Sichuan,Longma Tan,105.43,28.9,646000
Sichuan,Luxian,105.38,29.15,646100
Sichuan,Hejiang,105.83,28.82,646200
Sichuan,Xuyong,105.43,28.17,646400
Sichuan,Gulin,105.82,28.05,646500
Sichuan,Deyang,104.38,31.13,618000
Sichuan,Jingyang,104.38,31.13,618000
Sichuan,Zhongjiang,104.68,31.03,618100
Sichuan,Luojiang,104.5,31.32,618500
Sichuan,Guanghan,104.28,30.98,618300
Sichuan,Shifang,104.17,31.13,618400
Sichuan,Mianzhu,104.2,31.35,618200
Sichuan,Mianyang,104.73,31.47,621000
Sichuan,Wucheng,104.73,31.47,621000
Sichuan,Youxian,104.75,31.47,621000
Sichuan,Three counties,105.08,31.1,621100
Sichuan,Yanting,105.38,31.22,621600
Sichuan,Anxian,104.57,31.53,622650
Sichuan,Ziyi,105.17,31.63,622150
Sichuan,Beichuan Qiang,104.45,31.82,622750
Sichuan,Pingwu,104.53,32.42,622553
Sichuan,Jiangyou,104.75,31.78,621700
Sichuan,Guangyuan,105.83,32.43,628000
Sichuan,Central,105.05,29.58,628000
Sichuan,Central,103.77,29.57,628000
Sichuan,Yuanba,105.97,32.32,628000
Sichuan,Chaotic,105.88,32.65,628012
Sichuan,Wangcang,106.28,32.23,628200
Sichuan,Qingchuan,105.23,32.58,628100
Sichuan,Jiange,105.52,32.28,628300
Sichuan,Cangxi,105.93,31.73,628400
Sichuan,Suining,105.57,30.52,629000
Sichuan,Payhan,105.57,30.52,629000
Sichuan,Residential,105.45,30.35,629000
Sichuan,Pengxi,105.72,30.78,629100
Sichuan,Shijiahong,105.38,30.87,629200
Sichuan,Daying,105.25,30.58,629300
Sichuan,Neijiang,105.05,29.58,641000
Sichuan,Central,105.05,29.58,641000
Sichuan,Central,103.77,29.57,641000
Sichuan,Dongxing,105.07,29.6,641100
Sichuan,Weiyuan,104.67,29.53,642450
Sichuan,Zizhong,104.85,29.78,641200
Sichuan,Long ??,105.28,29.35,641000
Sichuan,Leshan,103.77,29.57,614000
Sichuan,Central,105.05,29.58,614000
Sichuan,Central,103.77,29.57,614000
Sichuan,Shawan,103.55,29.42,614900
Sichuan,Wutongqiao,103.82,29.4,614800
Sichuan,Jinkouhe,103.08,29.25,614700
Sichuan,犍 犍 犍 犍,103.95,29.22,614400
Sichuan,Jingyan,104.07,29.65,613100
Sichuan,Jiajiang,103.57,29.73,614100
Sichuan,Muchuan,103.9,28.97,614500
Sichuan,Eibian,103.27,29.23,614300
Sichuan,Matabian,103.55,28.83,614600
Sichuan,Emeishan,103.48,29.6,614200
Sichuan,Nanchong,106.08,30.78,637000
Sichuan,Shunqing,106.08,30.78,637000
Sichuan,Gaoping,106.1,30.77,637100
Sichuan,Jialing,106.05,30.77,637500
Sichuan,Southern,106.07,31.35,637300
Sichuan,Yingshan,106.57,31.08,637700
Sichuan,Pengan,106.42,31.03,637800
Sichuan,Yilong,106.28,31.27,637600
Sichuan,Xichong,105.88,31,637200
Sichuan,Langzhong,106,31.55,637400
Sichuan,Meishan,103.83,30.05,620010
Sichuan,Dongpo,103.83,30.05,620000
Sichuan,Renshou,104.15,30,620500
Sichuan,Pengshan,103.87,30.2,620800
Sichuan,Hongya,103.37,29.92,620360
Sichuan,Danling,103.52,30.02,620200
Sichuan,Qing Shen,103.85,29.83,620460
Sichuan,Yibin,104.62,28.77,644000
Sichuan,Cuiping,104.62,28.77,644000
Sichuan,Yibin,104.55,28.7,644600
Sichuan,Nanxi,104.98,28.85,644100
Sichuan,Jiang'an,105.07,28.73,644200
Sichuan,Changning,104.92,28.58,644300
Sichuan,Gaoxian,104.52,28.43,645154
Sichuan,Qixian,104.72,28.45,644500
Sichuan,Lianlian,104.52,28.17,645250
Sichuan,Xingwen,105.23,28.3,644400
Sichuan,Pingshan,104.33,28.83,645350
Sichuan,Guang'an,106.63,30.47,638500
Sichuan,Yuechi,106.43,30.55,638399
Sichuan,Wusheng,106.28,30.35,638400
Sichuan,Neighbor water,106.93,30.33,638500
Sichuan,Huayu,106.77,30.38,638600
Sichuan,Dazhou,107.5,31.22,635000
Sichuan,Tongchuan,107.48,31.22,635000
Sichuan,Daxian,107.5,31.2,635000
Sichuan,Xuanhan,107.72,31.35,636150
Sichuan,Kaijiang,107.87,31.08,636250
Sichuan,Dazhu,107.2,30.73,635199
Sichuan,County,106.97,30.83,635200
Sichuan,Wanyuan,108.03,32.07,636350
Sichuan,Ya'an,103,29.98,625000
Sichuan,Yucheng,103,29.98,625000
Sichuan,Mingshan,103.12,30.08,625100
Sichuan,Daijing,102.85,29.8,625200
Sichuan,Hanyuan,102.65,29.35,625300
Sichuan,Asaimonian Prefecture,102.37,29.23,625400
Sichuan,Tianquan,102.75,30.07,625500
Sichuan,Lushan,102.92,30.15,625600
Sichuan,Baoxing,102.82,30.37,625700
Sichuan,Bazhong,106.77,31.85,636600
Sichuan,Bazhou,106.77,31.85,636600
Sichuan,Tongjiang,107.23,31.92,636700
Sichuan,Nanjiang,106.83,32.35,635600
Sichuan,Pingchang,107.1,31.57,636400
Sichuan,Ziyang,104.65,30.12,641300
Sichuan,Yanjiang,104.65,30.12,641300
Sichuan,Anyue,105.33,30.1,642350
Sichuan,Lezhi,105.02,30.28,641500
Sichuan,Jianyang,104.55,30.4,641400
Sichuan,Aba,102.22,31.9,624000
Sichuan,Wenchuan,103.58,31.48,623000
Sichuan,County,103.17,31.43,623100
Sichuan,Mao,103.85,31.68,623200
Sichuan,Songpan,103.6,32.63,623300
Sichuan,Jiuzhaigou,104.23,33.27,623400
Sichuan,Jinsheng,102.07,31.48,624100
Sichuan,Xiaojin,102.37,31,624200
Sichuan,Heishui,102.98,32.07,623500
Sichuan,Malkang,102.22,31.9,624000
Sichuan,Yangtang,100.98,32.27,624300
Sichuan,Aba,101.7,32.9,624600
Sichuan,Johgai,102.95,33.58,624500
Sichuan,Hongyuan,102.55,32.8,624400
Sichuan,Garze,101.97,30.05,626000
Sichuan,Kangding,101.97,30.05,626000
Sichuan,Luding,102.23,29.92,626100
Sichuan,Danba,101.88,30.88,626300
Sichuan,Kowloon,101.5,29,616200
Sichuan,Yajiang,101.02,30.03,627450
Sichuan,Daofu,101.12,30.98,626400
Sichuan,Ouhuo,100.68,31.4,626500
Sichuan,Garze,99.98,31.62,626700
Sichuan,Xinlong,100.32,30.95,626800
Sichuan,Derge,98.58,31.82,627250
Sichuan,Baiyu,98.83,31.22,627150
Sichuan,Shiqu,98.1,32.98,627350
Sichuan,Seda Prefecture,100.33,32.27,626600
Sichuan,Litang,100.27,30,624300
Sichuan,Batang,99.1,30,627650
Sichuan,Township,99.8,28.93,627850
Sichuan,Daocheng,100.3,29.03,627750
Sichuan,Yerong,99.28,28.72,627950
Sichuan,Liangshan,102.27,27.9,615000
Sichuan,Xichang,102.27,27.9,615000
Sichuan,Tibetan,101.28,27.93,615800
Sichuan,Yanyuan,101.5,27.43,615700
Sichuan,Dechang,102.18,27.4,615500
Sichuan,Huili,102.25,26.67,615100
Sichuan,Huidong,102.58,26.63,615200
Sichuan,Ningnan,102.77,27.07,615400
Sichuan,Pigx,102.53,27.38,615300
Sichuan,Budao,102.82,27.72,615350
Sichuan,Jinyang,103.25,27.7,616250
Sichuan,Zhaojue,102.85,28.02,616150
Sichuan,Xide,102.42,28.32,616750
Sichuan,Mianning,102.17,28.55,615600
Sichuan,Yuexi,102.52,28.65,616650
Sichuan,Ganluo,102.77,28.97,616850
Sichuan,Meagu,103.13,28.33,616450
Sichuan,Leibo,103.57,28.27,616550
Guizhou,Guiyang,106.63,26.65,550000
Guizhou,Nanming,106.72,26.57,550002
Guizhou,Yunyan,106.72,26.62,550001
Guizhou,Wu Dang,106.75,26.63,550018
Guizhou,Baiyun,106.65,26.68,550014
Guizhou,Small river,106.7,26.53,550000
Guizhou,Kaiyang,106.97,27.07,550300
Guizhou,Xixian,106.73,27.1,551100
Guizhou,Xiuwen,106.58,26.83,550200
